Frame,Landmark,X,Y,Z,Visibility,Left Varus Angle,Right Varus Angle
0,0,0.4879593551158905,0.17665579915046692,-0.8525357246398926,0.9999988079071045,19.72208285437367,21.034270132612047
0,1,0.5106690526008606,0.16535907983779907,-0.8204130530357361,0.9999954700469971,19.72208285437367,21.034270132612047
0,2,0.5213452577590942,0.1661359965801239,-0.8201806545257568,0.9999960660934448,19.72208285437367,21.034270132612047
0,3,0.5293516516685486,0.1672464907169342,-0.8198944330215454,0.9999958276748657,19.72208285437367,21.034270132612047
0,4,0.4760737121105194,0.1642758846282959,-0.817396342754364,0.999995231628418,19.72208285437367,21.034270132612047
0,5,0.4627351760864258,0.16450119018554688,-0.8175350427627563,0.9999960660934448,19.72208285437367,21.034270132612047
0,6,0.4532671570777893,0.16520023345947266,-0.8173899054527283,0.9999957084655762,19.72208285437367,21.034270132612047
0,7,0.5475621819496155,0.17458391189575195,-0.6035247445106506,0.9999881982803345,19.72208285437367,21.034270132612047
0,8,0.4381728172302246,0.1738273799419403,-0.5947238802909851,0.9999896287918091,19.72208285437367,21.034270132612047
0,9,0.5118072032928467,0.1970011293888092,-0.7719480991363525,0.9999978542327881,19.72208285437367,21.034270132612047
0,10,0.46464720368385315,0.19645997881889343,-0.7691994905471802,0.9999977350234985,19.72208285437367,21.034270132612047
0,11,0.6446950435638428,0.2764848470687866,-0.46424561738967896,0.9999933242797852,19.72208285437367,21.034270132612047
0,12,0.3461931347846985,0.2831307649612427,-0.4373677372932434,0.9999830722808838,19.72208285437367,21.034270132612047
0,13,0.6991699934005737,0.4102349579334259,-0.3588678538799286,0.9974853992462158,19.72208285437367,21.034270132612047
0,14,0.31922677159309387,0.41534313559532166,-0.328302264213562,0.995517909526825,19.72208285437367,21.034270132612047
0,15,0.7209107279777527,0.5259895920753479,-0.5073261857032776,0.9956117868423462,19.72208285437367,21.034270132612047
0,16,0.29749953746795654,0.5354872941970825,-0.45318156480789185,0.9859201312065125,19.72208285437367,21.034270132612047
0,17,0.7397628426551819,0.565740704536438,-0.5728181004524231,0.9868602156639099,19.72208285437367,21.034270132612047
0,18,0.2721949815750122,0.5719795823097229,-0.5215059518814087,0.9655086994171143,19.72208285437367,21.034270132612047
0,19,0.714303731918335,0.5653279423713684,-0.6474151611328125,0.9878724813461304,19.72208285437367,21.034270132612047
0,20,0.29096919298171997,0.5733254551887512,-0.5866922736167908,0.9682316780090332,19.72208285437367,21.034270132612047
0,21,0.699264645576477,0.5508214235305786,-0.5399817824363708,0.9868799448013306,19.72208285437367,21.034270132612047
0,22,0.3079906105995178,0.5615213513374329,-0.48445865511894226,0.9698491096496582,19.72208285437367,21.034270132612047
0,23,0.5788775682449341,0.49749529361724854,-0.009151726961135864,0.9998576641082764,19.72208285437367,21.034270132612047
0,24,0.4073941707611084,0.4952133893966675,0.008463134989142418,0.999881386756897,19.72208285437367,21.034270132612047
0,25,0.6112666726112366,0.6804622411727905,0.03164330869913101,0.9956108927726746,19.72208285437367,21.034270132612047
0,26,0.3851102292537689,0.6855865716934204,0.011653823778033257,0.9953649044036865,19.72208285437367,21.034270132612047
0,27,0.7001953125,0.8359878063201904,0.320840984582901,0.994929313659668,19.72208285437367,21.034270132612047
0,28,0.30436068773269653,0.8393227458000183,0.28223320841789246,0.991675853729248,19.72208285437367,21.034270132612047
0,29,0.7008907198905945,0.8519741296768188,0.33032602071762085,0.8148263692855835,19.72208285437367,21.034270132612047
0,30,0.30286455154418945,0.8529552221298218,0.2927950918674469,0.7867075800895691,19.72208285437367,21.034270132612047
0,31,0.6836304068565369,0.8984963893890381,0.00892906915396452,0.9859083294868469,19.72208285437367,21.034270132612047
0,32,0.29893946647644043,0.904032826423645,-0.015200303867459297,0.9805023074150085,19.72208285437367,21.034270132612047
1,0,0.48906809091567993,0.1786847710609436,-0.579860270023346,0.999998927116394,17.484479482475912,19.091196511039882
1,1,0.5108434557914734,0.1659446507692337,-0.5534905195236206,0.9999958276748657,17.484479482475912,19.091196511039882
1,2,0.5213662981987,0.16674046218395233,-0.5534121990203857,0.9999963641166687,17.484479482475912,19.091196511039882
1,3,0.5293429493904114,0.1678936779499054,-0.5532428026199341,0.9999961256980896,17.484479482475912,19.091196511039882
1,4,0.4769422709941864,0.1651308238506317,-0.5536664724349976,0.9999955892562866,17.484479482475912,19.091196511039882
1,5,0.46432527899742126,0.16539058089256287,-0.5538275241851807,0.9999963641166687,17.484479482475912,19.091196511039882
1,6,0.4543735384941101,0.165964275598526,-0.5538066625595093,0.9999960064888,17.484479482475912,19.091196511039882
1,7,0.5475032329559326,0.17749164998531342,-0.39744168519973755,0.9999891519546509,17.484479482475912,19.091196511039882
1,8,0.43849340081214905,0.17630057036876678,-0.4006721079349518,0.9999904632568359,17.484479482475912,19.091196511039882
1,9,0.5119704008102417,0.19809986650943756,-0.5252121090888977,0.9999980330467224,17.484479482475912,19.091196511039882
1,10,0.46532952785491943,0.19730670750141144,-0.5261175036430359,0.9999979138374329,17.484479482475912,19.091196511039882
1,11,0.6446961760520935,0.279293417930603,-0.3411969542503357,0.9999938011169434,17.484479482475912,19.091196511039882
1,12,0.3439832031726837,0.2877805829048157,-0.3096618354320526,0.9999834299087524,17.484479482475912,19.091196511039882
1,13,0.6994083523750305,0.40982189774513245,-0.2677147686481476,0.9976678490638733,17.484479482475912,19.091196511039882
1,14,0.3190311789512634,0.4182114005088806,-0.21910406649112701,0.9957442879676819,17.484479482475912,19.091196511039882
1,15,0.7219852209091187,0.5258086323738098,-0.37657323479652405,0.9958980679512024,17.484479482475912,19.091196511039882
1,16,0.29742076992988586,0.5355326533317566,-0.28736868500709534,0.9865549206733704,17.484479482475912,19.091196511039882
1,17,0.7402081489562988,0.5650017261505127,-0.41830188035964966,0.987751841545105,17.484479482475912,19.091196511039882
1,18,0.2703503370285034,0.5721523761749268,-0.32724735140800476,0.9671159386634827,17.484479482475912,19.091196511039882
1,19,0.7154451012611389,0.5644139051437378,-0.47935983538627625,0.9886736869812012,17.484479482475912,19.091196511039882
1,20,0.2902081310749054,0.5733128786087036,-0.37674951553344727,0.9696086049079895,17.484479482475912,19.091196511039882
1,21,0.7006039023399353,0.5506015419960022,-0.4006716012954712,0.987687349319458,17.484479482475912,19.091196511039882
1,22,0.307407408952713,0.5615234375,-0.308945894241333,0.9710744023323059,17.484479482475912,19.091196511039882
1,23,0.5790238380432129,0.4983116686344147,-0.013288105838000774,0.9998682737350464,17.484479482475912,19.091196511039882
1,24,0.4074655771255493,0.4983825385570526,0.012350000441074371,0.9998888373374939,17.484479482475912,19.091196511039882
1,25,0.6148748993873596,0.6798755526542664,0.032570529729127884,0.9958829879760742,17.484479482475912,19.091196511039882
1,26,0.383207231760025,0.6840323209762573,0.022242529317736626,0.9955224394798279,17.484479482475912,19.091196511039882
1,27,0.7001991271972656,0.8360193371772766,0.20026051998138428,0.9952895045280457,17.484479482475912,19.091196511039882
1,28,0.30574825406074524,0.8391488790512085,0.20233869552612305,0.9921690821647644,17.484479482475912,19.091196511039882
1,29,0.7008457183837891,0.8533316850662231,0.1946069896221161,0.8216985464096069,17.484479482475912,19.091196511039882
1,30,0.30394238233566284,0.8529014587402344,0.1995665282011032,0.7941555380821228,17.484479482475912,19.091196511039882
1,31,0.6836565136909485,0.8983184695243835,-0.07115038484334946,0.9868754148483276,17.484479482475912,19.091196511039882
1,32,0.29874905943870544,0.903410792350769,-0.04952257126569748,0.9817479252815247,17.484479482475912,19.091196511039882
2,0,0.48980769515037537,0.18324802815914154,-0.6704795956611633,0.9999989867210388,12.120177904231216,15.930500462207071
2,1,0.5110429525375366,0.16969777643680573,-0.6080261468887329,0.9999960064888,12.120177904231216,15.930500462207071
2,2,0.521378219127655,0.17063428461551666,-0.6082139611244202,0.9999964833259583,12.120177904231216,15.930500462207071
2,3,0.529334545135498,0.17197227478027344,-0.6088438630104065,0.9999963045120239,12.120177904231216,15.930500462207071
2,4,0.47772008180618286,0.16905298829078674,-0.632709264755249,0.999995768070221,12.120177904231216,15.930500462207071
2,5,0.46570152044296265,0.1692831963300705,-0.6328796744346619,0.999996542930603,12.120177904231216,15.930500462207071
2,6,0.45560741424560547,0.16970695555210114,-0.6329726576805115,0.9999961853027344,12.120177904231216,15.930500462207071
2,7,0.5472953915596008,0.18307003378868103,-0.4544525444507599,0.9999897480010986,12.120177904231216,15.930500462207071
2,8,0.4388197660446167,0.1812051683664322,-0.4302470088005066,0.9999908804893494,12.120177904231216,15.930500462207071
2,9,0.512002170085907,0.20194841921329498,-0.5740114450454712,0.999998152256012,12.120177904231216,15.930500462207071
2,10,0.4655829071998596,0.200773686170578,-0.5985109806060791,0.9999980330467224,12.120177904231216,15.930500462207071
2,11,0.6433089375495911,0.2818986177444458,-0.37932124733924866,0.9999940991401672,12.120177904231216,15.930500462207071
2,12,0.3439684510231018,0.29121720790863037,-0.31794047355651855,0.9999834895133972,12.120177904231216,15.930500462207071
2,13,0.6993789076805115,0.40839526057243347,-0.2862778306007385,0.99776291847229,12.120177904231216,15.930500462207071
2,14,0.3188178539276123,0.41938748955726624,-0.2738329768180847,0.995591938495636,12.120177904231216,15.930500462207071
2,15,0.7252616882324219,0.5246531963348389,-0.4159340262413025,0.9960698485374451,12.120177904231216,15.930500462207071
2,16,0.29566749930381775,0.5340563058853149,-0.3918555974960327,0.9864178895950317,12.120177904231216,15.930500462207071
2,17,0.7430456876754761,0.5621861815452576,-0.4578803479671478,0.9882407188415527,12.120177904231216,15.930500462207071
2,18,0.2666568160057068,0.5708981156349182,-0.44644439220428467,0.9667943120002747,12.120177904231216,15.930500462207071
2,19,0.7209954261779785,0.5618980526924133,-0.5349479913711548,0.9891288876533508,12.120177904231216,15.930500462207071
2,20,0.28626248240470886,0.5719112157821655,-0.5178917050361633,0.9693236947059631,12.120177904231216,15.930500462207071
2,21,0.7059736847877502,0.549397349357605,-0.4450186491012573,0.9881402254104614,12.120177904231216,15.930500462207071
2,22,0.30463677644729614,0.5599822402000427,-0.4229641556739807,0.9707406759262085,12.120177904231216,15.930500462207071
2,23,0.5789511203765869,0.49996426701545715,-0.012201198376715183,0.9998723268508911,12.120177904231216,15.930500462207071
2,24,0.407370001077652,0.500748872756958,0.011301374062895775,0.9998902678489685,12.120177904231216,15.930500462207071
2,25,0.6239714622497559,0.6799558401107788,-0.031993504613637924,0.9960876703262329,12.120177904231216,15.930500462207071
2,26,0.3777839243412018,0.6835727691650391,-0.04425696283578873,0.99566251039505,12.120177904231216,15.930500462207071
2,27,0.7008523941040039,0.8364525437355042,0.20409001410007477,0.995502769947052,12.120177904231216,15.930500462207071
2,28,0.305105060338974,0.8385643362998962,0.2099776566028595,0.9925212860107422,12.120177904231216,15.930500462207071
2,29,0.7008672952651978,0.8543949723243713,0.22808945178985596,0.8218313455581665,12.120177904231216,15.930500462207071
2,30,0.30385124683380127,0.85244220495224,0.2112201452255249,0.7989352941513062,12.120177904231216,15.930500462207071
2,31,0.6867725253105164,0.898541271686554,-0.051485612988471985,0.9873751401901245,12.120177904231216,15.930500462207071
2,32,0.29759857058525085,0.9023383259773254,-0.04347800835967064,0.982551634311676,12.120177904231216,15.930500462207071
3,0,0.49014848470687866,0.1936478167772293,-0.4855940639972687,0.9999990463256836,6.267074344915665,12.641560193834826
3,1,0.5111535787582397,0.18208865821361542,-0.455191045999527,0.9999963045120239,6.267074344915665,12.641560193834826
3,2,0.5213953256607056,0.18322615325450897,-0.4551551938056946,0.9999967813491821,6.267074344915665,12.641560193834826
3,3,0.5293350219726562,0.18430690467357635,-0.4551001787185669,0.9999966025352478,6.267074344915665,12.641560193834826
3,4,0.47799593210220337,0.18014904856681824,-0.45799174904823303,0.9999960660934448,6.267074344915665,12.641560193834826
3,5,0.4661127030849457,0.17993015050888062,-0.45810016989707947,0.9999967813491821,6.267074344915665,12.641560193834826
3,6,0.45597514510154724,0.18011336028575897,-0.45805084705352783,0.9999964833259583,6.267074344915665,12.641560193834826
3,7,0.5472889542579651,0.1941753327846527,-0.2971391975879669,0.9999906420707703,6.267074344915665,12.641560193834826
